IDENTIFIER,CONCEPT_CODE,SHORT_URI,DEFINITION,DESCRIPTORS,PARENTS,value,PUBLIC_ID
"getNextPvId()","","UBERON_0012330","","","UBERON_0000065","nasal-associated lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0001735","","","","tonsillar ring","tissue_type"
"getNextPvId()","","UBERON_0013478","","","UBERON_0001155 UBERON_0000059","cecal tonsil","tissue_type"
"getNextPvId()","","UBERON_0001963","","","UBERON_0000065","bronchial-associated lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0003483","","","UBERON_0005057","thymus lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0013689","","","UBERON_0001155 UBERON_0000059","appendix lymphoid tissue","tissue_type"
"getNextPvId()","","UBERON_0012429","","","UBERON_0004765","hematopoietic tissue","tissue_type"
"getNextPvId()","","UBERON_0000361","","","UBERON_0004765","red bone marrow","tissue_type"
"getNextPvId()","","UBERON_0003104","","","","mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0004883","","","UBERON_0000065 UBERON_0002048","lung mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0004884","","","UBERON_0000065 UBERON_0002048","lobar bronchus mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003918","","","UBERON_0002113","kidney mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003220","","","UBERON_0000922 UBERON_0002113","metanephric mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010536","","","UBERON_0002113","nephron progenitor","tissue_type"
"getNextPvId()","","UBERON_0010537","","","UBERON_0002113","mesonephric nephron progenitor","tissue_type"
"getNextPvId()","","UBERON_0006210","","","","body-wall mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010083","","","UBERON_0002097","future dermis","tissue_type"
"getNextPvId()","","UBERON_0006293","","","UBERON_0000922 UBERON_0000945","spleen primordium","tissue_type"
"getNextPvId()","","UBERON_0004161","","","UBERON_0002107 UBERON_0002110","septum transversum","tissue_type"
"getNextPvId()","","UBERON_0004160","","","UBERON_0002107 UBERON_0002110","proepicardium","tissue_type"
"getNextPvId()","","UBERON_0005256","","","UBERON_0000922","trunk mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0002062","","","UBERON_0000948 UBERON_0000922","endocardial cushion","tissue_type"
"getNextPvId()","","UBERON_0011301","","","UBERON_0000922 UBERON_0004765","manubrium sternum pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006295","","","UBERON_0000922 UBERON_0004765","sternebral bone pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006247","","","UBERON_0000922 UBERON_0004765","iliac pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006255","","","UBERON_0000922 UBERON_0004765","ischial pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006285","","","UBERON_0000922 UBERON_0004765","pubic pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0007214","","","UBERON_0000922","mesenchyme derived from trunk neural crest","tissue_type"
"getNextPvId()","","UBERON_0009618","","","UBERON_0000922","trunk paraxial mesoderm","tissue_type"
"getNextPvId()","","UBERON_0003064","","","UBERON_0000922 UBERON_0000057 UBERON_0001255","intermediate mesoderm","tissue_type"
"getNextPvId()","","UBERON_0005721","","","UBERON_0000922 UBERON_0002113 UBERON_0000057 UBERON_0001255","pronephric mesoderm","tissue_type"
"getNextPvId()","","UBERON_0010963","","","UBERON_0000922","trunk and cervical myotome group","tissue_type"
"getNextPvId()","","UBERON_0007524","","","","dense mesenchyme tissue","tissue_type"
"getNextPvId()","","UBERON_0003262","","","","amniotic mesoderm","tissue_type"
"getNextPvId()","","UBERON_0003081","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","lateral plate mesoderm","tissue_type"
"getNextPvId()","","UBERON_0004871","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","somatic layer of lateral plate mesoderm","tissue_type"
"getNextPvId()","","UBERON_0004872","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","splanchnic layer of lateral plate mesoderm","tissue_type"
"getNextPvId()","","UBERON_0004873","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","splanchnopleure","tissue_type"
"getNextPvId()","","UBERON_0004874","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","somatopleure","tissue_type"
"getNextPvId()","","UBERON_0009881","","","UBERON_0000922 UBERON_0000948 UBERON_0002331","anterior lateral plate mesoderm","tissue_type"
"getNextPvId()","","UBERON_0003077","","","UBERON_0000922","paraxial mesoderm","tissue_type"
"getNextPvId()","","UBERON_0003059","","","UBERON_0000922","presomitic mesoderm","tissue_type"
"getNextPvId()","","UBERON_0009617","","","UBERON_0000922 UBERON_0010084","head paraxial mesoderm","tissue_type"
"getNextPvId()","","UBERON_0005856","","","","developing mesenchymal condensation","tissue_type"
"getNextPvId()","","UBERON_0005866","","","UBERON_0000922 UBERON_0004765","pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010213","","","UBERON_0000922 UBERON_0000065","laryngeal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010219","","","UBERON_0000922 UBERON_0000065","thyroid pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010220","","","UBERON_0000922 UBERON_0000065","arytenoid pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010214","","","UBERON_0000922 UBERON_0000065","cricoid pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006263","","","UBERON_0000922 UBERON_0004765","Meckel's cartilage pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0007267","","","UBERON_0000922 UBERON_0000065","trachea pre-cartilage rings","tissue_type"
"getNextPvId()","","UBERON_0010354","","","UBERON_0000922","Reichert's cartilage pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010728","","","UBERON_0000922 UBERON_0004765","sphenoid lesser wing pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0009197","","","UBERON_0000922 UBERON_0004765","basioccipital pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006214","","","UBERON_0000922 UBERON_0004765","carpus pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006228","","","UBERON_0000922 UBERON_0004765","exoccipital pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006234","","","UBERON_0000922 UBERON_0004765","femur pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006246","","","UBERON_0000922 UBERON_0004765","humerus pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010846","","","UBERON_0000922 UBERON_0004765","radius pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006287","","","UBERON_0000922 UBERON_0004765","radius-ulna pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0006289","","","UBERON_0000922 UBERON_0004765","rib pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010847","","","UBERON_0000922 UBERON_0004765","ulna pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0009191","","","UBERON_0000922 UBERON_0004765","sphenoid bone pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010732","","","UBERON_0000922 UBERON_0004765","alisphenoid pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0009192","","","UBERON_0000922","basisphenoid pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010540","","","UBERON_0000922 UBERON_0004765","tarsus pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010687","","","UBERON_0000922 UBERON_0004765","pedal digit metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010547","","","UBERON_0000922 UBERON_0004765","pedal digit 1 metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010548","","","UBERON_0000922 UBERON_0004765","pedal digit 2 metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010549","","","UBERON_0000922 UBERON_0004765","pedal digit 3 metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010550","","","UBERON_0000922 UBERON_0004765","pedal digit 4 metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010551","","","UBERON_0000922 UBERON_0004765","pedal digit 5 metatarsal pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010801","","","UBERON_0000922 UBERON_0004765","calcaneum pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010844","","","UBERON_0000922 UBERON_0004765","clavicle pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010850","","","UBERON_0000922 UBERON_0004765","tibia pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010852","","","UBERON_0000922 UBERON_0004765","fibula pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0012081","","","UBERON_0000922 UBERON_0004765","patella pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0001763","","","UBERON_0000922","odontogenic papilla","tissue_type"
"getNextPvId()","","UBERON_0003317","","","UBERON_0000922 UBERON_0004765","odontogenic papilla of incisor","tissue_type"
"getNextPvId()","","UBERON_0005707","","","UBERON_0000922 UBERON_0004765","upper jaw incisor odontogenic papilla","tissue_type"
"getNextPvId()","","UBERON_0005708","","","UBERON_0000922 UBERON_0004765","lower jaw incisor odontogenic papilla","tissue_type"
"getNextPvId()","","UBERON_0015844","","","UBERON_0000922 UBERON_0004765","molar dental papilla","tissue_type"
"getNextPvId()","","UBERON_0005700","","","UBERON_0000922 UBERON_0004765","upper jaw molar odontogenic papilla","tissue_type"
"getNextPvId()","","UBERON_0005701","","","UBERON_0000922 UBERON_0004765","lower jaw molar odontogenic papilla","tissue_type"
"getNextPvId()","","UBERON_0003089","","","","sclerotome","tissue_type"
"getNextPvId()","","UBERON_0005863","","","","cartilaginous condensation","tissue_type"
"getNextPvId()","","UBERON_0006245","","","UBERON_0004765","humerus cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010129","","","UBERON_0004765","femur cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010843","","","UBERON_0004765","clavicle cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010714","","","UBERON_0004765","iliac cartilage element","tissue_type"
"getNextPvId()","","UBERON_0006254","","","UBERON_0004765","ischial cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010718","","","UBERON_0004765","pubic cartilage element","tissue_type"
"getNextPvId()","","UBERON_0006213","","","UBERON_0000922 UBERON_0004765","carpus cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010541","","","UBERON_0000922 UBERON_0004765","tarsus cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010842","","","UBERON_0004765","calcaneum cartilage element","tissue_type"
"getNextPvId()","","UBERON_0009193","","","UBERON_0000922 UBERON_0004765","sphenoid cartilage element","tissue_type"
"getNextPvId()","","UBERON_0005687","","","UBERON_0000922 UBERON_0004765","orbitosphenoid cartilage element","tissue_type"
"getNextPvId()","","UBERON_0009194","","","UBERON_0000922 UBERON_0004765","basisphenoid cartilage condenstion","tissue_type"
"getNextPvId()","","UBERON_0010733","","","UBERON_0000922 UBERON_0004765","alisphenoid cartilage element","tissue_type"
"getNextPvId()","","UBERON_0006209","","","UBERON_0000922 UBERON_0004765","basioccipital cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010752","","","UBERON_0000922 UBERON_0004765","exoccipital cartilage element","tissue_type"
"getNextPvId()","","UBERON_0006288","","","UBERON_0004765","rib cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010848","","","UBERON_0004765","radius-ulna cartilage element","tissue_type"
"getNextPvId()","","UBERON_0012080","","","UBERON_0004765","patella cartilage element","tissue_type"
"getNextPvId()","","UBERON_0005865","","","","pre-muscle condensation","tissue_type"
"getNextPvId()","","UBERON_0010962","","","","extensor pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010977","","","","flexor pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010970","","","","intercostal pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010981","","","","internal intercostal pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010974","","","","external intercostal pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010982","","","","latissimus dorsi pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010986","","","","serratus ventralis pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010987","","","UBERON_0000922","sterno-mastoid pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010993","","","","subscapularis pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0006219","","","","deltoid pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010988","","","","teres major pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010984","","","","pectoral pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0011332","","","","extrinsic tongue pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010929","","","UBERON_0000922 UBERON_0001690","stapedius pre-muscle condensation","tissue_type"
"getNextPvId()","","UBERON_0010935","","","UBERON_0000922 UBERON_0001690","tensor tympani pre-muscle condensation","tissue_type"
"getNextPvId()","","UBERON_0006230","","","UBERON_0000922 UBERON_0000970","extrinsic ocular pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010955","","","UBERON_0000922","trapezius pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010961","","","","erector spinae pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010975","","","","external oblique pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010983","","","","levator scapulae pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010348","","","","hyoid pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0010989","","","","transverospinalis pre-muscle mass","tissue_type"
"getNextPvId()","","UBERON_0006292","","","UBERON_0004765","shoulder joint primordium","tissue_type"
"getNextPvId()","","UBERON_0010215","","","UBERON_0000065","arytenoid swellings","tissue_type"
"getNextPvId()","","UBERON_0003265","","","","chorionic mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010091","","","UBERON_0000922 UBERON_0000955","future hindbrain meninx","tissue_type"
"getNextPvId()","","UBERON_0009505","","","UBERON_0000065","mesenchyme of trachea","tissue_type"
"getNextPvId()","","UBERON_0005728","","","UBERON_0002331","extraembryonic mesoderm","tissue_type"
"getNextPvId()","","UBERON_0005667","","","UBERON_0002331","connecting stalk mesoderm","tissue_type"
"getNextPvId()","","UBERON_0010090","","","UBERON_0000922","future falx cerebri","tissue_type"
"getNextPvId()","","UBERON_0010377","","","UBERON_0000922","mesenchyme from somatopleure","tissue_type"
"getNextPvId()","","UBERON_0009523","","","UBERON_0000922","mesenchyme of handplate","tissue_type"
"getNextPvId()","","UBERON_0003328","","","UBERON_0000922","mesenchyme of footplate","tissue_type"
"getNextPvId()","","UBERON_0010329","","","UBERON_0000922","paired limb/fin bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010328","","","UBERON_0000922","limb bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_4300226","","","UBERON_0000922","forelimb bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_4300227","","","UBERON_0000922","hindlimb bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003412","","","UBERON_0000922","pelvic appendage bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003413","","","UBERON_0000922","pectoral appendage bud mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010046","","","UBERON_0000922 UBERON_0001723","entire pharyngeal arch associated mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009494","","","UBERON_0000922 UBERON_0001723","pharyngeal arch mesenchymal region","tissue_type"
"getNextPvId()","","UBERON_0005689","","","UBERON_0000922","2nd arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010254","","","UBERON_0000922","2nd arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010343","","","UBERON_0000922","2nd arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005690","","","UBERON_0000922","3rd arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010255","","","UBERON_0000922","3rd arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010344","","","UBERON_0000922","3rd arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005691","","","UBERON_0000922","4th arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010256","","","UBERON_0000922","4th arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010345","","","UBERON_0000922","4th arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010042","","","UBERON_0000922","1st arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010045","","","UBERON_0000922","1st arch maxillary mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010253","","","UBERON_0000922","1st arch maxillary mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010338","","","UBERON_0000922","1st arch maxillary mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009584","","","UBERON_0000922","1st arch mandibular mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010252","","","UBERON_0000922","1st arch mandibular mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010339","","","UBERON_0000922","1st arch mandibular mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010259","","","UBERON_0000922","1st arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010341","","","UBERON_0000922","1st arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010031","","","UBERON_0000922","6th arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010257","","","UBERON_0000922","6th arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010347","","","UBERON_0000922","6th arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0013502","","","UBERON_0000922","5th arch mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010359","","","UBERON_0000922 UBERON_0001723","pharyngeal arch mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010360","","","UBERON_0000922 UBERON_0001723","pharyngeal arch mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009506","","","UBERON_0000922 UBERON_0001690","mesenchyme of middle ear","tissue_type"
"getNextPvId()","","UBERON_0010221","","","UBERON_0000065","laryngeal associated mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010378","","","UBERON_0000922","mesenchyme from splanchnopleure","tissue_type"
"getNextPvId()","","UBERON_0011203","","","UBERON_0001255","urachus mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0007530","","","","migrating mesenchyme population","tissue_type"
"getNextPvId()","","UBERON_0009920","","","UBERON_0000922","optic neural crest","tissue_type"
"getNextPvId()","","UBERON_0005563","","","UBERON_0000922","trigeminal neural crest","tissue_type"
"getNextPvId()","","UBERON_0005565","","","UBERON_0000922","facio-acoustic neural crest","tissue_type"
"getNextPvId()","","UBERON_0003320","","","","mesenchyme of hip","tissue_type"
"getNextPvId()","","UBERON_0006244","","","","hip joint primordium","tissue_type"
"getNextPvId()","","UBERON_0003322","","","","mesenchyme of shoulder","tissue_type"
"getNextPvId()","","UBERON_0009526","","","UBERON_0000922","maxillary process mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010334","","","UBERON_0000922","maxillary process mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0010335","","","UBERON_0000922","maxillary process mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003326","","","","mesenchyme of mammary gland","tissue_type"
"getNextPvId()","","UBERON_0003422","","","UBERON_0002331","mesenchyme of umbilical cord","tissue_type"
"getNextPvId()","","UBERON_0005253","","","UBERON_0000922","head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0034995","","","UBERON_0000922","jaw mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003323","","","UBERON_0000922","mesenchyme of upper jaw","tissue_type"
"getNextPvId()","","UBERON_0003417","","","UBERON_0000922","mesenchyme of soft palate","tissue_type"
"getNextPvId()","","UBERON_0003424","","","UBERON_0000922","mesenchyme of hard palate","tissue_type"
"getNextPvId()","","UBERON_0005704","","","UBERON_0000922","secondary palatal shelf mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005705","","","UBERON_0000922 UBERON_0004765","primary palate mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003324","","","UBERON_0000922","mesenchyme of lower jaw","tissue_type"
"getNextPvId()","","UBERON_0003414","","","UBERON_0000922 UBERON_0004765","mesenchyme of mandible","tissue_type"
"getNextPvId()","","UBERON_0003418","","","UBERON_0000922","mesenchyme of submandibular gland","tissue_type"
"getNextPvId()","","UBERON_0003419","","","UBERON_0000922","mesenchyme of parotid","tissue_type"
"getNextPvId()","","UBERON_0009539","","","UBERON_0000922","mesenchyme of submandibular gland primordium","tissue_type"
"getNextPvId()","","UBERON_0007213","","","UBERON_0000922","mesenchyme derived from head neural crest","tissue_type"
"getNextPvId()","","UBERON_0010258","","","UBERON_0000922 UBERON_0000955","mesenchyme from rhombencephalic neural crest","tissue_type"
"getNextPvId()","","UBERON_0010336","","","UBERON_0000922","mandibular process mesenchyme from neural crest","tissue_type"
"getNextPvId()","","UBERON_0003856","","","UBERON_0000922","uncondensed odontogenic mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0015846","","","UBERON_0000922 UBERON_0004765","incisor mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0011641","","","UBERON_0000922 UBERON_0004765","odontogenic mesenchyme of molar","tissue_type"
"getNextPvId()","","UBERON_0003314","","","UBERON_0000922 UBERON_0000970","eye mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010330","","","UBERON_0000922 UBERON_0000970","eyelid mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003857","","","UBERON_0000922 UBERON_0000970","upper eyelid mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003858","","","UBERON_0000922 UBERON_0000970","lower eyelid mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003421","","","UBERON_0000922","mesenchyme of vomeronasal organ","tissue_type"
"getNextPvId()","","UBERON_0004031","","","UBERON_0000922","head ectomesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009477","","","UBERON_0000922 UBERON_0001690","associated mesenchyme of otic placode","tissue_type"
"getNextPvId()","","UBERON_0009500","","","UBERON_0000922","periotic mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009501","","","UBERON_0000922","mesenchyme of fronto-nasal process","tissue_type"
"getNextPvId()","","UBERON_0009204","","","UBERON_0000922","medial nasal process mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0009205","","","UBERON_0000922","lateral nasal process mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0006904","","","UBERON_0000922","head mesenchyme from mesoderm","tissue_type"
"getNextPvId()","","UBERON_0010337","","","UBERON_0000922","mandibular process mesenchyme from head mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0006905","","","UBERON_0000922","mandibular process mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003325","","","UBERON_0000922 UBERON_0001690","mesenchyme of pinna","tissue_type"
"getNextPvId()","","UBERON_0003416","","","UBERON_0000922 UBERON_0001723","mesenchyme of tongue","tissue_type"
"getNextPvId()","","UBERON_0003420","","","UBERON_0000922","mesenchyme of sublingual gland","tissue_type"
"getNextPvId()","","UBERON_0009891","","","UBERON_0000922","facial mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003415","","","UBERON_0000922","mesenchyme of nasal septum","tissue_type"
"getNextPvId()","","UBERON_0009749","","","","limb mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003859","","","","forelimb mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003318","","","","mesenchyme of elbow","tissue_type"
"getNextPvId()","","UBERON_0006224","","","","elbow joint primordium","tissue_type"
"getNextPvId()","","UBERON_0003319","","","","mesenchyme of carpal region","tissue_type"
"getNextPvId()","","UBERON_0003327","","","","mesenchyme of forearm","tissue_type"
"getNextPvId()","","UBERON_0006286","","","UBERON_0004765","radius cartilage element","tissue_type"
"getNextPvId()","","UBERON_0006306","","","UBERON_0004765","ulna cartilage element","tissue_type"
"getNextPvId()","","UBERON_0005257","","","","manual digit mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005692","","","","manual digit 2 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005693","","","","manual digit 3 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005694","","","","manual digit 4 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005695","","","","manual digit 5 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010564","","","","manual digit 1 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005258","","","","upper arm mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003860","","","","hindlimb mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0003321","","","","mesenchyme of knee","tissue_type"
"getNextPvId()","","UBERON_0006256","","","UBERON_0000922","knee joint primordium","tissue_type"
"getNextPvId()","","UBERON_0005255","","","","pedal digit mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005696","","","","pedal digit 2 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005697","","","","pedal digit 3 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005698","","","","pedal digit 4 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005699","","","","pedal digit 5 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010562","","","","pedal digit 1 mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010695","","","","mesenchyme of tarsal region","tissue_type"
"getNextPvId()","","UBERON_0005254","","","","upper leg mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0005259","","","","lower leg mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010849","","","UBERON_0004765","tibia cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010851","","","UBERON_0004765","fibula cartilage element","tissue_type"
"getNextPvId()","","UBERON_0010702","","","","digit mesenchyme","tissue_type"
"getNextPvId()","","UBERON_0010700","","","UBERON_0004765","phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010585","","","UBERON_0004765","pedal digit phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010580","","","UBERON_0004765","pedal digit 1 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010581","","","UBERON_0004765","pedal digit 2 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010582","","","UBERON_0004765","pedal digit 3 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010583","","","UBERON_0004765","pedal digit 4 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010584","","","UBERON_0004765","pedal digit 5 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010586","","","UBERON_0004765","manual digit phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010575","","","UBERON_0004765","manual digit 1 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010576","","","UBERON_0004765","manual digit 2 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010577","","","UBERON_0004765","manual digit 3 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010578","","","UBERON_0004765","manual digit 4 phalanx pre-cartilage condensation","tissue_type"
"getNextPvId()","","UBERON_0010579","","","UBERON_0004765","manual digit 5 phalanx pre-cartilage condensation","tissue_type"
