"IDENTIFIER","CONCEPT_CODE","DEFINITION","value","PUBLIC_ID"
"getNextPvId","","","margo orbitalis of squamosal","organ_part"
"getNextPvId","","","margo tympanicus of pterygoid","organ_part"
"getNextPvId","","","median symphysis","organ_part"
"getNextPvId","","","otic plate of pterygoid","organ_part"
"getNextPvId","","","parasagittal crest","organ_part"
"getNextPvId","","","pars articularis of mandibular arch","organ_part"
"getNextPvId","","","pars externa plectri","organ_part"
"getNextPvId","","","pars facialis of maxilla","organ_part"
"getNextPvId","","","pars facialis of maxillopalatine","organ_part"
"getNextPvId","","","pars inferior of labyrinth","organ_part"
"getNextPvId","","","pars interna plectri","organ_part"
"getNextPvId","","","pars media plectri","organ_part"
"getNextPvId","","","planum terminale","organ_part"
"getNextPvId","","","planum triangulare","organ_part"
"getNextPvId","","","posterior condyle","organ_part"
"getNextPvId","","","posterior ramus of pterygoid","organ_part"
"getNextPvId","","","processus pterygoideus of maxilla","organ_part"
"getNextPvId","","","pterygoquadrate","organ_part"
"getNextPvId","","","recessus fenestrae ovalis","organ_part"
"getNextPvId","","","skeletal support for eminentia olfactoria","organ_part"
"getNextPvId","","","solum nasi","organ_part"
"getNextPvId","","","spatium sacculare","organ_part"
"getNextPvId","","","stylus of pars media plectri","organ_part"
"getNextPvId","","","symphysis maxillaris","organ_part"
"getNextPvId","","","tympanosquamosal","organ_part"
"getNextPvId","","","ventral ramus of squamosal","organ_part"
"getNextPvId","","","vomerine canal","organ_part"
"getNextPvId","","","margo libera","organ_part"
"getNextPvId","","","lamina anterior of maxilla","organ_part"
"getNextPvId","","","pars glenoidalis of quadratojugal","organ_part"
"getNextPvId","","","pars jugalis","organ_part"
"getNextPvId","","","margo choanalis","organ_part"
"getNextPvId","","","hyoid plate","organ_part"
"getNextPvId","","","pars reuniens","organ_part"
"getNextPvId","","","manubrium of hyale","organ_part"
"getNextPvId","","","processus confluens","organ_part"
"getNextPvId","","","pedicel","organ_part"
"getNextPvId","","","atlantal cotyle","organ_part"
"getNextPvId","","","pleurapophysis","organ_part"
"getNextPvId","","","mid-dorsal keel","organ_part"
"getNextPvId","","","sacral condyle","organ_part"
"getNextPvId","","","urostyle cotyle","organ_part"
"getNextPvId","","","webbing of bone in vertebral column","organ_part"
"getNextPvId","","","urostyle ridge","organ_part"
"getNextPvId","","","epicoracoid bridge","organ_part"
"getNextPvId","","","ilial shaft","organ_part"
"getNextPvId","","","epicoracoid horn","organ_part"
"getNextPvId","","","fovea capitis of humerus","organ_part"
"getNextPvId","","","ulnar condyle","organ_part"
"getNextPvId","","","trochlear groove of humerus","organ_part"
"getNextPvId","","","collum antibrachii","organ_part"
"getNextPvId","","","presacral shield","organ_part"
"getNextPvId","","","cartilago paraglenoidalis","organ_part"
"getNextPvId","","","caput glenoidale","organ_part"
"getNextPvId","","","fossa glenoidalis","organ_part"
"getNextPvId","","","sulcus articularis lateralis","organ_part"
"getNextPvId","","","sulcus articularis medialis","organ_part"
"getNextPvId","","","carina proximalis","organ_part"
"getNextPvId","","","carina medialis","organ_part"
"getNextPvId","","","carina distalis","organ_part"
"getNextPvId","","","fissura sagittalis","organ_part"
"getNextPvId","","","glenoid head of coracoid","organ_part"
"getNextPvId","","","sternal head of coracoid","organ_part"
"getNextPvId","","","margo fenestralis","organ_part"
"getNextPvId","","","margo posterior","organ_part"
"getNextPvId","","","margo anterior of scapula","organ_part"
"getNextPvId","","","margo clavicularis","organ_part"
"getNextPvId","","","margo posterior of scapula","organ_part"
"getNextPvId","","","margo suprascapularis","organ_part"
"getNextPvId","","","pars suprascapularis","organ_part"
"getNextPvId","","","tenuitas cristaeformis","organ_part"
"getNextPvId","","","margo anterior of cleithrum","organ_part"
"getNextPvId","","","margo posterior of cleithrum","organ_part"
"getNextPvId","","","margo scapularis","organ_part"
"getNextPvId","","","margo vertebralis","organ_part"
"getNextPvId","","","anterior lamina recurvata","organ_part"
"getNextPvId","","","posterior lamina recurvata","organ_part"
"getNextPvId","","","capitulum of radius","organ_part"
"getNextPvId","","","capitulum ulnae","organ_part"
"getNextPvId","","","sulcus longitudinalis","organ_part"
"getNextPvId","","","element Y of fore mesopodium","organ_part"
"getNextPvId","","","epileon","organ_part"
"getNextPvId","","","agger limitans anterior of ilium","organ_part"
"getNextPvId","","","agger limitans anterior of ischium","organ_part"
"getNextPvId","","","preacetabular expansion","organ_part"
"getNextPvId","","","fossula tuberis superioris","organ_part"
"getNextPvId","","","collum ilei","organ_part"
"getNextPvId","","","pars cylindriformis ilei","organ_part"
"getNextPvId","","","intumescentia bilateralis inferior","organ_part"
"getNextPvId","","","incisura terminalis","organ_part"
"getNextPvId","","","interilial region","organ_part"
"getNextPvId","","","recessus coccygealis","organ_part"
"getNextPvId","","","epipubis","organ_part"
"getNextPvId","","","apophysis distalis of tibiofibula","organ_part"
"getNextPvId","","","caput ossis cruris","organ_part"
"getNextPvId","","","sulcus pro musculo extensori cruris brevis","organ_part"
"getNextPvId","","","eminentia arcuata","organ_part"
"getNextPvId","","","sulcus distalis ossis cruris","organ_part"
"getNextPvId","","","sulcus proximalis ossis cruris","organ_part"
"getNextPvId","","","apophysis proximalis","organ_part"
"getNextPvId","","","apophysis distalis of tibiale fibulare","organ_part"
"getNextPvId","","","inscriptional rib","organ_part"
"getNextPvId","","","posterior ramus of cleithrum","organ_part"
"getNextPvId","","","otic and occipital","organ_part"
"getNextPvId","","","intermedium (fore)","organ_part"
"getNextPvId","","","villosities","organ_part"
"getNextPvId","","","quadrato-orbital commissure","organ_part"
"getNextPvId","","","trabecular horn","organ_part"
"getNextPvId","","","occipital arch","organ_part"
"getNextPvId","","","odontoids","organ_part"
"getNextPvId","","","mediale","organ_part"
"getNextPvId","","","lateral appendix","organ_part"
"getNextPvId","","","capitulum of radio-ulna","organ_part"
"getNextPvId","","","mesonephric early proximal tubule","organ_part"
"getNextPvId","","","mesonephric late distal segment","organ_part"
"getNextPvId","","","mesonephric late proximal tubule","organ_part"
"getNextPvId","","","suprarostral ala","organ_part"
"getNextPvId","","","articular process of palatoquadrate","organ_part"
"getNextPvId","","","median pars intermedia","organ_part"
"getNextPvId","","","vasa efferentia","organ_part"
"getNextPvId","","","stratum spongiosum","organ_part"
"getNextPvId","","","lateral line nucleus","organ_part"
"getNextPvId","","","pars recta","organ_part"
"getNextPvId","","","pars convoluta of oviduct","organ_part"
"getNextPvId","","","suboccular arch","organ_part"
"getNextPvId","","","spicule","organ_part"
"getNextPvId","","","occipital segment","organ_part"
"getNextPvId","","","pedal claws","organ_part"
"getNextPvId","","","postacetabular zone","organ_part"
"getNextPvId","","","hemipenal sheath","organ_part"
"getNextPvId","","","anterior distal condyle of femur","organ_part"
"getNextPvId","","","posterior distal condyle of femur","organ_part"
"getNextPvId","","","medial blade of ilium","organ_part"
"getNextPvId","","","coracoid plate","organ_part"
"getNextPvId","","","infraglenoid buttress","organ_part"
"getNextPvId","","","transverse pelvic ridge","organ_part"
"getNextPvId","","","postbranchial lamina","organ_part"
"getNextPvId","","","calcaneal tuber","organ_part"
"getNextPvId","","","antitrochanter","organ_part"
"getNextPvId","","","clavicle blade","organ_part"
"getNextPvId","","","cleithrum head","organ_part"
"getNextPvId","","","aponeurosis palmaris","organ_part"
"getNextPvId","","","cotyloid notch","organ_part"
"getNextPvId","","","sternal keel","organ_part"
"getNextPvId","","","clavicular facet","organ_part"
"getNextPvId","","","hypocleideum","organ_part"
"getNextPvId","","","obsolete glenoid head of scapula","organ_part"
"getNextPvId","","","iliac neck","organ_part"
"getNextPvId","","","flexor tubercle of ungual","organ_part"
"getNextPvId","","","ischial foot","organ_part"
"getNextPvId","","","prepectoral space","organ_part"
"getNextPvId","","","pubic boot","organ_part"
"getNextPvId","","","pubis-ischium contact","organ_part"
"getNextPvId","","","puboischiadic plate","organ_part"
"getNextPvId","","","ventral ridge system","organ_part"
"getNextPvId","","","neck of humerus","organ_part"
"getNextPvId","","","distal condyle of humerus","organ_part"
"getNextPvId","","","supraglenoid region","organ_part"
"getNextPvId","","","manual claw","organ_part"
"getNextPvId","","","astragalus head","organ_part"
"getNextPvId","","","iliac ramus","organ_part"
"getNextPvId","","","anteroventral process of cleithrum","organ_part"
"getNextPvId","","","fin web","organ_part"
"getNextPvId","","","ventral limb of posttemporal","organ_part"
"getNextPvId","","","lepidotrichial segment","organ_part"
"getNextPvId","","","proximal segment of caudal ray","organ_part"
"getNextPvId","","","distal segment of caudal ray","organ_part"
"getNextPvId","","","glenoid region","organ_part"
"getNextPvId","","","spinous region of dorsal fin","organ_part"
"getNextPvId","","","lingual region","organ_part"
"getNextPvId","","","labial region","organ_part"
"getNextPvId","","","posterolingual region","organ_part"
"getNextPvId","","","mesial region","organ_part"
"getNextPvId","","","lamina propria of fundus of stomach","organ_part"
"getNextPvId","","","transverse folds of rectum","organ_part"
"getNextPvId","","","omphalopleure","organ_part"
"getNextPvId","","","bilaminar omphalopleure","organ_part"
"getNextPvId","","","trilaminar omphalopleure","organ_part"
"getNextPvId","","","posterior lobe of prostate","organ_part"
"getNextPvId","","","adnexa of uterus","organ_part"
"getNextPvId","","","duct of apocrine sweat gland","organ_part"
"getNextPvId","","","wall of blood vessel","organ_part"
"getNextPvId","","","respiratory primordium epithelium","organ_part"
"getNextPvId","","","skin appendage follicle","organ_part"
"getNextPvId","","","oral frenulum","organ_part"
"getNextPvId","","","mucosa of lip","organ_part"
"getNextPvId","","","zone of organ","organ_part"
"getNextPvId","","","excretory duct of salivary gland","organ_part"
"getNextPvId","","","excretory duct","organ_part"
"getNextPvId","","","interlobular duct of salivary gland","organ_part"
"getNextPvId","","","duct of eccrine sweat gland","organ_part"
"getNextPvId","","","thymus subunit","organ_part"
"getNextPvId","","","neck of gallbladder","organ_part"
"getNextPvId","","","prostatic capsule","organ_part"
"getNextPvId","","","cartilage of external acoustic meatus","organ_part"
"getNextPvId","","","future mouth","organ_part"
"getNextPvId","","","muscle layer of sigmoid colon","organ_part"
"getNextPvId","","","parenchyma of mammary gland","organ_part"
"getNextPvId","","","costal diaphragm","organ_part"
"getNextPvId","","","midshaft","organ_part"
"getNextPvId","","","embryonic/larval protocerebrum","organ_part"
"getNextPvId","","","protocerebrum","organ_part"
"getNextPvId","","","ungulate coronary band","organ_part"
